table,error,time
"PRD_BILL_RPT_VALIDATION_CLOUD","success","2025-12-11 22:59:22",0.45885348320007324
"PRD_DIA_TICKET_CLEANUP_1_MV","success","2025-12-11 22:59:55",33.50283169746399
"PRD_MONTH_TRENDREV_ISPAN","success","2025-12-11 22:59:55",0.22089529037475586
"PRD_ERPVSGRANITEVSAT_BANDWIDTH","success","2025-12-11 23:00:08",12.828730583190918
"PRD_APPO_MAN_VS_ERP_PAYROLL_MV","success","2025-12-11 23:00:11",2.5931918621063232
"MP_CLOUD_SETTLEMTN","success","2025-12-11 23:00:18",7.040154933929443
"PRD_STCSREV_VS_EMAIL_MODAR","success","2025-12-11 23:00:28",10.147807598114014
"PRD_MODAR_INCIDENT_SERVICE_MV","success","2025-12-11 23:00:29",0.5225546360015869
"PRD_ERP_GRVSAT_ACTDEACT_RECON","success","2025-12-11 23:00:29",0.4090921878814697
"PRD_MN_TREND_CUSTOMER_CLOUD","success","2025-12-11 23:00:29",0.24771690368652344
"PRD_TAWASOL_DIA_VSAT_ALL_GL_MV","success","2025-12-11 23:01:40",71.13899803161621
"PRD_VMWARE_PRICE_RECON_MV","success","2025-12-11 23:04:10",149.75097107887268
"PRD_MONTHLY_TREND_REV_GL_OTHERS","success","2025-12-11 23:04:11",0.5396060943603516
"PRD_I_SUPP_VS_BILL_ALL","success","2025-12-11 23:04:35",24.500441789627075
"PRD_COST_MERGED_VS_FINA_L1_MV","success","2025-12-11 23:04:43",7.72207236289978
"PRD_CLOUD_INVOICES_SUBS_MV","success","2025-12-11 23:04:43",0.2360842227935791
"PRD_CUSTOMER_TREND_RAQIB_MV","success","2025-12-11 23:04:45",1.7252743244171143
"PRD_MSS_GL_INVOICES_RECON","success","2025-12-11 23:05:09",23.710403442382812
"PRD_CLOUD_SUB_VS_INV_MV","success","2025-12-11 23:05:09",0.44274449348449707
"PRD_CLOUD_MN_GL_CDR_TREND_RPT","success","2025-12-11 23:05:09",0.21562528610229492
"PRD_MODAR_USG_MP_SUB_VS_AGW_MV","success","2025-12-11 23:05:10",0.32332611083984375
"STCS_ERP_ACCOUNTS","success","2025-12-11 23:05:10",0.7034809589385986
"PRD_DELAY_DEV_DIA_RECON","success","2025-12-11 23:05:15",4.643512010574341
"PRD_ERPVSACTIVEVSAT_RECON12","success","2025-12-11 23:05:26",11.088083505630493
"PRD_MS_INCIDENT_SERVICES_MV","success","2025-12-11 23:05:27",0.2657194137573242
"PRD_DIA_INCIDENT_SERVICE_MV","success","2025-12-11 23:05:27",0.4715404510498047
"PRD_ISPAN_GL_INVOICES_RECON","success","2025-12-11 23:05:30",2.805989980697632
"PRD_CREDIT_ADJUST_PROJECT_MV","success","2025-12-11 23:05:34",3.858652353286743
"PRD_SAHAL_EMP_VS_APPO_MANP_MV","success","2025-12-11 23:05:35",1.1460888385772705
"PRD_SAHAL_VS_ERP_VACATION_MV","success","2025-12-11 23:05:36",0.7659668922424316
"STCS_ERP_DUPLACTE_ACTIVE","success","2025-12-11 23:05:36",0.3529179096221924
"PRD_CONTRACT_SHARE_RECON_FLEET","success","2025-12-11 23:09:58",261.5739748477936
"PRD_CEA_BID_PO_DIST_RECON_MV","success","2025-12-11 23:10:21",23.354133129119873
"PRD_FLEET_SERVICE_CASES_MV","success","2025-12-11 23:10:22",0.5713562965393066
"PRD_LOG_MP_DNS_RAW_MV","success","2025-12-11 23:10:22",0.4463319778442383
"PRD_STCSREV_VS_EMAIL_EMM","success","2025-12-11 23:10:32",10.092236757278442
"PRD_STCSREV_VS_EMAIL_MES","success","2025-12-11 23:10:42",10.11065149307251
"PRD_DIA_TICKET_RECON_ROOTCAUSE","success","2025-12-11 23:10:42",0.26067447662353516
"PRD_SAHAL_VS_ERP_SALARY_MV","success","2025-12-11 23:10:43",0.29975056648254395
"SUBS_WITH_NO_PRICES_LINKED_WITH_DEFAULT_PRICES","success","2025-12-11 23:10:47",3.9282467365264893
"PRD_SHABIK_SERVICE_CASES_MV","success","2025-12-11 23:10:47",0.6683158874511719
"PRD_BILL_SUB_INV_WITHOUT_PO_MV","success","2025-12-11 23:10:48",0.44138145446777344
"PRD_CLOUD_EVENT_DUNNING_ANALY","success","2025-12-11 23:10:48",0.2592742443084717
"PRD_GL_SAMPLE_PRODUCT_MV","success","2025-12-11 23:12:48",119.45779085159302
"PRD_GRANITE_RANK_ALL_STATUS","success","2025-12-11 23:13:15",27.314525604248047
"PRD_MID_WARE_EVENTLOG_RECON_MV","success","2025-12-11 23:14:08",52.81936192512512
"PRD_GRAN_CUSTOMERTREND_MES_MV","success","2025-12-11 23:14:10",1.86061429977417
"SUBS_PRICES_CONFIGURED_RECON","success","2025-12-11 23:14:15",4.954663991928101
"PRD_STCGL_ERP_BILLING_OTHERS_RECON","success","2025-12-11 23:14:15",0.7784268856048584
"PRD_ALL_CLOUD_CAN_RECON","success","2025-12-11 23:14:16",0.646843433380127
"PAY_BY_PLATEVSICMS_MV","success","2025-12-11 23:41:55",1658.9014427661896
"PRD_DIA_MDS_L1_PROJECT_SAMP_MV","success","2025-12-11 23:41:57",1.9710025787353516
"PRD_CLOUD_SUBVSINV_RECON","success","2025-12-11 23:41:57",0.27646327018737793
"PRD_ERPVSGRANITEVSAT_RECON12","success","2025-12-11 23:42:11",14.241803884506226
"DYNAMICS_ALLORDERS_MV","success","2025-12-11 23:42:39",27.690122604370117
"PRD_COST_REV_OUTSOURCING_RECON","success","2025-12-11 23:42:47",7.871007204055786
"PRD_CONTRACT_SHARE_RECONS_MES","success","2025-12-11 23:42:54",6.471842288970947
"VI_MV","error: ORA-12008: error in materialized view or zonemap refresh path ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3012 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2424 ORA-01722: invalid number ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 88 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 253 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2405 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2968 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3255 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3287 ORA-06512: at ""SYS.DBMS_SNAPSHOT"", line 16 ORA-06512: at line 1","2025-12-11 23:42:54",0.2521073818206787
"PRD_REVENUE_TREND_GL_2","success","2025-12-11 23:42:54",0.46759486198425293
"PRD_MN_TREND_CUSTOMERCLOUD_SUB","success","2025-12-11 23:42:55",0.24375295639038086
"PRD_ERP_CLEANUP1_MV","success","2026-01-14 14:20:44",75.89748620986938
"STCS_STC_GLS_RBM_NEW_MV","success","2026-01-14 14:35:41",896.6599764823914
"STCS_STC_GLS_RBM_NEW_MV_OLD","success","2026-01-14 14:41:14",333.2788071632385
"PRD_ERP_CLEANUP_MV","success","2026-01-14 14:41:21",6.569425344467163
"STCS_MP_PRICE_LIST_pre1_MV","error: ORA-20000: ORA-01031: insufficient privileges ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3012 ORA-06512: at ""SYS.DBMS_IREFRESH"", line 186 ORA-06512: at ""SYS.DBMS_ISNAPSHOT"", line 189 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 2844 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3255 ORA-06512: at ""SYS.DBMS_SNAPSHOT_KKXRCA"", line 3287 ORA-06512: at ""SYS.DBMS_SNAPSHOT"", line 16 ORA-06512: at line 1","2026-01-14 14:41:21",0.15207362174987793
"STCS_STCGLVSDETAILS_MV","success","2026-01-14 14:41:42",20.434850454330444
"PRD_GRANITE_CLEANUP","success","2026-01-14 14:42:03",20.957860946655273
"STCS_ERP_CN_MV","success","2026-01-14 14:42:03",0.3760950565338135
"STCS_MP_PRICE_LIST_PRE3_MV","success","2026-01-14 14:42:05",1.925130844116211
"STCS_MP_PRICE_LIST_PRE_MV","success","2026-01-14 14:42:20",14.635490417480469
"PRD_ERP_CLEANUP2_MV","success","2026-01-14 14:42:38",18.934046268463135
"STCS_MP_PRICE_LIST_MV","success","2026-01-14 14:42:57",18.063042163848877
"STCS_STC_GLS_RBM_NEW_MV2","success","2026-01-14 14:47:09",252.45720386505127
"STC_GL_RBM_D_MV","success","2026-01-14 14:47:09",0.44075441360473633
"PRD_ERP_RANK","success","2026-01-14 15:22:26",2116.7755398750305
"PRD_GRANITE_RANK","success","2026-01-14 15:22:55",28.502172231674194
"STCS_MP_SUB_MV1","success","2026-01-14 15:30:24",448.9998188018799
"PRD_ERP_DIA_MV","success","2026-01-14 15:30:24",0.27755188941955566
"PRD_GRANITE_DIA_MV","success","2026-01-14 15:30:24",0.26188158988952637
"STCS_MP_SUBS_MV2","success","2026-01-14 15:32:11",106.87018156051636
"PRD_GRANITE_MRS_AGGREGATE","success","2026-01-14 15:37:26",315.0459535121918
"PRD_DYNAMICS_MERGE_MV","success","2026-01-14 15:37:29",2.7339391708374023
"STC_GL_RBM_MV_AGGREGATED","success","2026-01-14 15:39:33",124.24555778503418
"PRD_ACTIVEDIA_MV1","success","2026-01-14 15:39:38",4.994686841964722
"PRD_DYNAMIC_MERGE_OTHERPRODUCT","success","2026-01-14 15:39:46",7.527819871902466
"ACTIVEMRS_MV","success","2026-01-14 15:40:13",27.5382137298584
"A_USAGE_REPORT_DETAIL_MV","success","2026-01-14 15:53:17",783.2591183185577
"A_USAGE_REPORT_NEW_MV","success","2026-01-14 16:18:47",1529.9732472896576
"STCS_MP_SUBS_MV_FINAL","success","2026-01-14 16:18:51",4.229565143585205
"PRD_ERP_GL_CLEANUP_MV","success","2026-01-14 16:18:56",4.69702935218811
"PRD_ERP_VSAT_MV","success","2026-01-14 16:18:56",0.304746150970459
"PRD_ACTIVEVSAT_MV1","success","2026-01-14 16:19:05",8.804347515106201
"PRD_ACTIVEMRS_MV","success","2026-01-14 16:19:14",9.682191133499146
"PRD_GRANITE_RANK_OP2","success","2026-01-14 16:19:44",29.37974238395691
"PRD_DYNAMICS_RANK_ERP","success","2026-01-14 16:19:44",0.3860189914703369
"PRD_INVOICES_R_STCS_STC_VS_GL_V1","success","2026-01-14 16:20:02",17.701079845428467
"STC_GL_RBM_MV_AGGREGATED_1MV","success","2026-01-14 16:20:15",13.571581602096558
"PRD_CLOUD_PRICSUB_MV1","success","2026-01-14 16:20:16",0.3805263042449951
"PRD_CR_DR_RBM_STC_GL_SUM","success","2026-01-14 16:20:18",2.512131929397583
"STCS_MP_INVOICES_VI_CDR_MV","success","2026-01-14 16:44:31",1452.5537238121033
"A_STC_CDR_INVOICES_RNK_MV","success","2026-01-14 16:57:34",783.4374775886536
"MP_PRICE_LIST_BASE_MV","success","2026-01-14 16:57:47",12.687740802764893
"PRD_DYNAMICS_MERGE_MRS_MV","success","2026-01-14 16:57:58",10.39861798286438
"PRD_ACTIVEDIA_MV","success","2026-01-14 16:57:58",0.9152250289916992
"PRD_ERPVSGRANITEDIA_RECON12","success","2026-01-14 16:58:17",18.308205366134644
"PRD_ERP_GL_DIA_CLEANUPMV","success","2026-01-14 16:58:20",3.553382635116577
"PRD_CLOUD_INVOICE_SUB_MV","success","2026-01-14 16:58:21",0.8148610591888428
"PRD_ERP_GL_VSAT_CLEANUPMV","success","2026-01-14 16:58:23",1.6628475189208984
"STCS_ERPVSGL_NEW","success","2026-01-14 17:00:22",118.88110709190369
"VDC_USAGE_REPORT_MV","success","2026-01-14 17:16:41",978.921213388443
"STCS_MP_INVOICES_MV","success","2026-01-14 18:12:41",3359.8927204608917
"PRD_GRANITE_MS_RANK","success","2026-01-14 18:12:43",2.072692632675171
"PRD_PROJECT_BILL_MASTER_PRICE","success","2026-01-14 18:12:45",2.3169655799865723
"PRD_VSAT_PRICEMAT_CLEANUP_MV","success","2026-01-14 18:12:46",0.488537073135376
"PRD_DYNAMICS_RANK_GRANITE","success","2026-01-14 18:12:46",0.44524621963500977
"PRD_GRANITE_VSAT_MV","success","2026-01-14 18:12:46",0.39949488639831543
"PRD_ACTIVEVSAT_MV","success","2026-01-14 18:12:48",1.4022154808044434
"PRD_ACTIVEMRS_VS_GRANITEOP2","success","2026-01-14 18:12:49",0.6884055137634277
"PRD_DYNAMICS_RANK_AGW","success","2026-01-14 18:12:49",0.39842844009399414
"PRD_DIA_PRICEMAT_CLEANUP_MV","success","2026-01-14 18:12:49",0.3663473129272461
"PRD_INVOICES_R_STCS_STC_VS_GL","success","2026-01-14 18:12:50",0.30016136169433594
"PRD_STCS_MP_SUBS_MV","success","2026-01-14 18:14:32",102.05772519111633
"PRD_CDR_CLOUDDATA_TREND","success","2026-01-14 18:14:35",3.6625022888183594
"PRD_GL_CLOUDDATA_TREND","success","2026-01-14 18:14:36",0.3688931465148926
"PRD_CLOUD_SUB_VIEW_MV","success","2026-01-14 18:14:36",0.4686915874481201
"STC_GL_RBM_R_1MV","success","2026-01-14 18:19:23",286.219153881073
"PRD_INFO_PRICE_SUB_DEAL_BCS_MV","success","2026-01-14 18:19:23",0.47991418838500977
"PRD_RBM_GL_ERP_SUM_MV","success","2026-01-14 18:19:32",8.923908710479736
"PRD_CLOUD_CDR_STCGL_MV","success","2026-01-14 18:22:32",179.87975645065308
"STCS_ERPVSGL_NEW_VSAT_MV","success","2026-01-14 18:23:58",85.78006029129028
"PRD_GRA_RANK_DIA_TEST","success","2026-01-14 18:25:41",103.41855502128601
"STCS_DYNAMICS_MV","success","2026-01-14 18:25:42",0.37302207946777344
"STC_MP_SUBS_MV","success","2026-01-14 18:26:35",53.661248207092285
"PRD_STCS_GL_MV1","success","2026-01-14 18:26:37",1.5111925601959229
"PRD_STCS_GL_MV","success","2026-01-14 18:26:37",0.6533138751983643
"PRD_VMWARE_USG_MP_SUBS_PRICELIST_MV","success","2026-01-14 18:31:06",268.86066603660583
"PRD_PROJECTS_EXPIRED_CHECK","success","2026-01-14 18:31:15",8.259786367416382
"PRD_CUST_COMPLAINT_VSAT_DIA","success","2026-01-14 18:31:18",3.228867292404175
"PRD_DYNAMICS_RANK_MRS_MV","success","2026-01-14 18:31:19",1.248487949371338
"PRD_GRANITE_RANK_OP","success","2026-01-14 18:32:44",84.87130379676819
"PRD_ERP_DYNAMIC_DIA_MV","success","2026-01-14 18:32:44",0.30643415451049805
"PRD_DYNBANDWIDTH_MV_ERP","success","2026-01-14 18:32:45",0.3447105884552002
"STCS_MP_SUBS_MV","success","2026-01-14 18:35:27",162.3706352710724
"PRD_GRANITEACTIVEDIA_RECON12","success","2026-01-14 18:35:28",0.5626354217529297
"PRD_ERPVSGRANITEDIA_RECON12_MV","success","2026-01-14 18:35:28",0.3670182228088379
"PRD_ERPVSGRANITEDIA_BANDWIDTH","success","2026-01-14 18:35:41",12.71709680557251
"PRD_GRANITEVSACTIVE_BANDWIDTH","success","2026-01-14 18:35:41",0.29816746711730957
"PRD_DELAY_DEL_VSAT_CLEANUP_MV","success","2026-01-14 18:35:51",9.922111988067627
"PRD_STCS_GL_INFOFI_MV1","success","2026-01-14 18:35:51",0.3905513286590576
"PRD_STCS_GL_INFOFI_MV","success","2026-01-14 18:35:52",0.580477237701416
"PRD_STCS_GL_ISPAN_MV1","success","2026-01-14 18:35:52",0.3278689384460449
"PRD_STCS_GL_ISPAN_MV","success","2026-01-14 18:35:53",0.7455120086669922
"PRD_GL_ERP_MV","success","2026-01-14 18:36:23",30.37782335281372
"PRD_ERP_DIA_GL_CLEANUP2_MV","success","2026-01-14 18:36:25",1.5690064430236816
"VDC_UNREPORTED_USAGE_MV","success","2026-01-14 18:40:35",249.55263304710388
"PRD_EPM_PLAND_ACT_BASE_BILL_MV","success","2026-01-14 18:40:41",5.885749816894531
"PRD_DIA_VSAT_GR_ER_MAP_PROJ_MV","success","2026-01-14 18:41:18",37.87714695930481
"PRD_CLOUD_INVOICE_CLEANUP_MV","success","2026-01-14 18:41:19",0.3249809741973877
"PRD_MN_TREND_CUSTOMER_SUB_USG1","success","2026-01-14 18:41:19",0.42458057403564453
"STCS_MP_SUBS_MV_TEST","success","2026-01-14 18:41:29",10.136225700378418
"PRD_PROJECTS_COST_MERGED_MV","success","2026-01-14 18:42:28",58.27819561958313
"PRD_ERP_VSAT_GL_CLEANUP2_MV","success","2026-01-14 18:42:29",0.9107284545898438
"PRD_CLOUD_INVOICE_ALL_MV","success","2026-01-14 18:42:30",1.4992215633392334
"PRD_STCS_GL_CLOUD_MV","success","2026-01-14 18:42:31",0.5464198589324951
"PRD_STCS_GL_CLOUD_MV1","success","2026-01-14 18:42:31",0.3112814426422119
"PRD_GRANITE_VSAT_CANCELLED_MV","success","2026-01-14 18:42:48",17.276392698287964
"VDC_USAGE_REPORT_MV_GROUPED","success","2026-01-14 18:43:10",21.693480968475342
"STCS_MP_INVOICES_MV_GROUPED","success","2026-01-14 18:43:11",1.024000644683838
"PRD_GRANITE_RANK_CRMASSET","success","2026-01-14 18:43:12",0.6908190250396729
"PRD_GRANITEMS_STCSGL_MV","success","2026-01-14 18:43:42",30.6298246383667
"PRD_PJCT_BILL_FINANCIAL_L1_MV","success","2026-01-14 18:43:46",3.4960174560546875
"PRD_EPM_PLAND_ACT_BASE_REV_MV","success","2026-01-14 18:43:51",4.891517400741577
"STCS_CLOUD_INVOICESVSCDRS_MV","skipped (timeout)","2026-01-14 19:43:51",3600
"PRD_RBM_GL_VS_STCS_GL","success","2026-01-14 19:44:19",27.824021339416504
"PRD_VDC_USG_MP_SUBS_PRICELIST_MV","success","2026-01-14 19:56:19",719.9544868469238
"PRD_VSAT_PRICEMAT_RECON","success","2026-01-14 19:56:19",0.472337007522583
"PRD_ERP_BILLING_CN_VALIDATION","success","2026-01-14 19:56:21",1.739574670791626
"PROJECTS_GL","success","2026-01-14 19:56:25",3.830369234085083
"PRD_STCS_GL_MRS_MV1","success","2026-01-14 19:56:25",0.3848879337310791
"PRD_STCS_GL_MRS_MV","success","2026-01-14 19:56:26",0.8022012710571289
"PRD_STCS_GL_MLS_MV","success","2026-01-14 19:56:27",0.5653290748596191
"PRD_STCS_GL_MLS_MV1","success","2026-01-14 19:56:27",0.5084738731384277
"PRD_DYNBANDWIDTH_MV","success","2026-01-14 19:56:28",0.3890872001647949
"PRD_STCS_GL_SHABIK_MV1","success","2026-01-14 19:56:28",0.37575316429138184
"PRD_STCS_GL_SHABIK_MV","success","2026-01-14 19:56:29",0.7874135971069336
"PRD_STCS_GL_FLEET_MV1","success","2026-01-14 19:56:29",0.3645138740539551
"PRD_STCS_GL_FLEET_MV","success","2026-01-14 19:56:30",0.7739112377166748
"PRD_ACTIVEMRS_GRANITE_CRMASSET","success","2026-01-14 19:56:31",1.0455873012542725
"PRD_GRANITE_MS_DELAY_CLEANUP","success","2026-01-14 19:56:34",2.9594831466674805
"STCS_ERP_RA_REPORT_MV","success","2026-01-14 19:56:43",8.793722867965698
"STC_GL_RBM_U_1MV","success","2026-01-14 19:56:44",0.7936546802520752
"PRD_STCGL_ERP_BILLING_1MV","success","2026-01-14 20:01:37",292.9358596801758
"PRD_DYNBANDWIDTH_MV_AGW","success","2026-01-14 20:01:37",0.29282641410827637
"PRD_RBM_GL_VS_EMAILS_REF","success","2026-01-14 20:02:00",23.57107400894165
"PRD_STCS_GL_RAQIB_MV1","success","2026-01-14 20:02:01",0.2666177749633789
"PRD_STCS_GL_RAQIB_MV","success","2026-01-14 20:02:01",0.6720318794250488
"STCS_STC_GLVSERP_DIA_MV","success","2026-01-14 20:02:10",8.35375428199768
"PRD_GRANITE_MRS_DELAY_CLEANUP","success","2026-01-14 20:06:34",263.7159900665283
"MP_CLOUD_SETTLEMTN2","success","2026-01-14 20:07:51",77.54530692100525
"STC_GR_LAST","success","2026-01-14 20:07:54",2.5824947357177734
"PRD_DIA_PRICEMAT_RECON","success","2026-01-14 20:07:54",0.31220173835754395
"STCS_STC_GLVSERP_VSAT_MV","success","2026-01-14 20:08:28",33.933634996414185
"PRD_CLOUD_SUBS_ERROR_MV","success","2026-01-14 20:10:10",101.81151247024536
"MP_CLOUD_SETTLEMTN3","success","2026-01-14 20:10:55",45.32605695724487
"PRD_ALL_PRD_RAW_CASES","success","2026-01-14 20:10:56",0.6786046028137207
"STC_GL_RBM_MV_AGGREGATED_2MV","success","2026-01-14 20:10:58",2.2933223247528076
"PRD_CLOUD_PRICELIST_SUB_MV","success","2026-01-14 20:10:59",0.3886137008666992
"PRD_STCS_GL_MODAR_MV","success","2026-01-14 20:10:59",0.678004264831543
"PRD_STCS_GL_MODAR_MV1","success","2026-01-14 20:11:00",0.3121030330657959
"PRD_GRA_RANK_VSAT_TEST","success","2026-01-14 20:11:18",18.419445514678955
"PRD_L1_ERP_GRAN_MDS","success","2026-01-14 20:11:27",8.974321365356445
"PRD_MONTHLY_REVENUE_GL_CDR_2","success","2026-01-14 20:11:27",0.2366628646850586
"PRD_MONTHLY_REVENUE_GL_CDR_1","success","2026-01-14 20:11:27",0.19965910911560059
"PRD_DELAY_DEV_DIA_CLEANUP_MV","success","2026-01-14 20:11:43",15.644830465316772
"PRD_STCS_GL_EMM_MV","success","2026-01-14 20:11:44",0.6723332405090332
"PRD_STCS_GL_EMM_MV1","success","2026-01-14 20:11:44",0.2568836212158203
"PRD_STCS_GL_MES_MV","success","2026-01-14 20:11:44",0.3545706272125244
"PRD_STCS_GL_MES_MV1","success","2026-01-14 20:11:45",0.3012528419494629
"PRD_MIDDLEWARE_EVENTLOG_MV","success","2026-01-14 20:17:12",326.90624737739563
"PRD_CLOUD_SUBVSINVOICE_MV","success","2026-01-14 20:17:12",0.4325993061065674
"PRD_REVENUE_TREND_GL","success","2026-01-14 20:17:14",1.8359620571136475
"PRD_CLOUD_AGEIN_CORP_STATUS_MV","success","2026-01-14 20:17:14",0.4780566692352295
"PRD_EMM_SERVICE_CASES_MV","success","2026-01-14 20:17:15",0.6208360195159912
"PRD_DIA_VSAT_TOTAL_RECOG_MV","success","2026-01-14 20:17:22",7.099124193191528
"PRD_DIA_GL_INVOICES_RECON","success","2026-01-14 20:17:28",5.512754678726196
"PRD_MP_BCS_VS_BCS_SUB_INFO_MV","success","2026-01-14 20:17:28",0.642261266708374
"PRD_SHABIK_INCIDENT_SERVICE_MV","success","2026-01-14 20:17:29",0.6264855861663818
"PRD_RBM_GL_ERP_AGEING_DR_CR_MV","success","2026-01-14 20:17:34",5.4990174770355225
"PRD_GL_ERP_VSAT_MV","success","2026-01-14 20:18:01",26.664759159088135
"PRD_GRANITE_MRS_CAN_RECON","success","2026-01-14 20:18:26",24.383780241012573
"PRD_MP_EXPIRED_DEALS","success","2026-01-14 20:18:26",0.752263069152832
"PRD_SERVICE_DEV_ACT_GL_FLEET","success","2026-01-14 20:18:38",11.410315752029419
"PRD_MRS_GL_INVOICES_RECON","success","2026-01-14 20:18:42",4.15717339515686
"PRD_MN_TREND_CUSTOMER_SUB","success","2026-01-14 20:18:42",0.30581021308898926
"PRD_CONTRACT_SHARE_RECONS","success","2026-01-14 20:18:46",4.178919553756714
"PRD_DYNVSACTIVE_RECON12","success","2026-01-14 20:18:48",1.4180903434753418
"PRD_STCS_ERPVSGL_NEWSUM_VSATMV","success","2026-01-14 20:18:50",2.0103724002838135
"PRD_ERP_GRDIA_ACTDEACT_RECON","success","2026-01-14 20:18:50",0.49953126907348633
"PRD_DIA_VSAT_ERP_RECOG_CORP_MV","success","2026-01-14 20:18:56",5.912587881088257
"PRD_CASE_CUST_COUNT","success","2026-01-14 20:18:57",0.26299428939819336
"PRD_DIGITALGS_GL_INVOICES_RECON","success","2026-01-14 20:19:00",3.6859898567199707
"PRD_AGW_VS_PROVISIONING_SHABIK","success","2026-01-14 20:19:06",6.135140657424927
"PRD_CLOUD_ORDER_PEND_RECON_MV","success","2026-01-14 20:19:07",0.22954320907592773
"PRD_ERP_CLEANUP3_MV","success","2026-01-14 20:19:23",16.802948236465454
"STCS_DYNAMICS_MV_LASTORDER","success","2026-01-14 20:19:24",0.25255584716796875
"OMBILLING_VDC_USAGE_SUBS_MV","success","2026-01-14 20:31:43",739.1066384315491
"PRD_GRA_CUSTOMERTREND_MLS_MV","success","2026-01-14 20:31:45",1.9807138442993164
"PRD_STCS_VS_CORP_REV_DIA_VSAT","success","2026-01-14 20:31:45",0.23333477973937988
"PRD_VMWARE_PRICERECON_MV","success","2026-01-14 20:31:48",3.018505811691284
"PRD_STCS_GL_SHABIK_","success","2026-01-14 20:31:49",0.6903936862945557
"PRD_REV_GL_VALIDATION_CLOUD","success","2026-01-14 20:31:49",0.49845051765441895
"PRD_MNS_GL_INVOICES_RECON","success","2026-01-14 20:31:53",3.672133207321167
"PRD_PROJECT_ACTIVE_CLOUD_MV","success","2026-01-14 20:31:56",3.479443073272705
"PRD_GRA_CUSTOMER_TREND_MV_VSAT","success","2026-01-14 20:31:59",2.7132904529571533
"PRD_DIA_TICKET_CLEANUP_MV","success","2026-01-14 20:32:04",4.4660162925720215
"PRD_CEA_TAWASOL_GL_SUM_MV","success","2026-01-14 20:32:36",32.47924184799194
"PRD_GRANITE_VSAT_RNK_1_2","success","2026-01-14 20:32:50",13.725236892700195
"PRD_VSAT_INCIDENT_SERVICE_MV","success","2026-01-14 20:32:50",0.5479412078857422
"PRD_COLO_DCO_ALL_VS_MP_SUB_MV","success","2026-01-14 20:32:51",0.7617182731628418
"PRD_WORKORDER_GRANITE_MRS","success","2026-01-14 20:34:15",83.63762927055359
"PRD_VMWARE_PUBCLOUD_CUST_MP_MV","success","2026-01-14 20:34:15",0.27178120613098145
"PRD_CONTRACT_SHARE_RECON_CLOUD","success","2026-01-14 20:34:15",0.2833592891693115
"PRD_VSAT_TICKET_RECON_ROOTCAUSE","success","2026-01-14 20:34:16",0.2227628231048584
"PRD_DOWNTIME_EVENT_LOG_MV","success","2026-01-14 20:34:19",3.014631509780884
"PRD_MONTH_TRENDREV_STCBILL_ALL","success","2026-01-14 20:34:19",0.4881162643432617
"PRD_SAHALEMP_APOMANP_RESIGN_MV","success","2026-01-14 20:34:19",0.23519134521484375
"PRD_GRANVSACTVSAT_BANDWIDTH","success","2026-01-14 20:34:20",0.2502748966217041
"PRD_DYNVSACTIVE_MRS_RECON_MV2","success","2026-01-14 20:34:24",4.210330247879028
"PRD_CEA_VS_FINANCIAL_L1_MV","success","2026-01-14 20:34:24",0.4463815689086914
"PRD_ACTIVEMRS_VS_GRANITERANKOP","success","2026-01-14 20:34:33",9.044018507003784
"PRD_CLOUD_PRICE_CATALOG_MV","success","2026-01-14 20:34:34",0.22388100624084473
"ACTIVESHABIK_MV","success","2026-01-14 20:34:34",0.33496999740600586
"PRD_CASE_ROOT_CAUSE_COUNT","success","2026-01-14 20:34:34",0.3560056686401367
"PRD_RAISED_INV_AGEING_SLA_MV","success","2026-01-14 20:35:02",27.471344709396362
"ERP_BILLING_VALIDATION","success","2026-01-14 20:41:26",383.8847806453705
